e_Mo,e_Co,e_0,e_Cr,e_Mn,sigma,e_C,e_Al,e_V,e_Ni,e_Si,nu
-82.76292419433594,-13.775390625,756.32275390625,-52.66178894042969,-74.38133239746094,19.114158630371094,-35.155853271484375,0.853302001953125,-92.21632385253906,-31.063751220703125,-10.523529052734375,22.838382720947266
-69.4266357421875,-35.180023193359375,744.265380859375,-47.96063232421875,-67.11636352539062,17.352863311767578,-37.63714599609375,22.610321044921875,-27.8782958984375,-30.085540771484375,-12.98870849609375,15.728219032287598
-78.76324462890625,-49.54179382324219,757.1546630859375,-51.387176513671875,-68.83995056152344,20.06711769104004,-41.81903076171875,27.05908203125,-53.36161804199219,-30.612640380859375,-9.515594482421875,14.74096965789795
-74.85067749023438,-43.50445556640625,748.4473266601562,-46.811309814453125,-71.45182800292969,18.704113006591797,-37.506927490234375,25.175323486328125,-108.38143920898438,-27.808502197265625,-10.35369873046875,20.338109970092773
-72.44071960449219,-34.107818603515625,738.60693359375,-47.76942443847656,-63.730682373046875,18.328346252441406,-38.21820068359375,22.82952880859375,-52.7069091796875,-28.261810302734375,-11.70599365234375,8.376547813415527
-77.819580078125,-29.223541259765625,754.3521728515625,-54.431365966796875,-72.11851501464844,19.891399383544922,-34.06451416015625,16.97344970703125,-59.84870910644531,-32.404571533203125,-11.66033935546875,20.854707717895508
-80.35289001464844,-18.7708740234375,758.710693359375,-55.61695861816406,-74.58724975585938,19.01806640625,-36.314453125,12.702880859375,-40.914794921875,-31.27777099609375,-10.06689453125,25.344392776489258
-77.44015502929688,-63.85212707519531,743.3729248046875,-50.93675231933594,-67.33596801757812,21.425743103027344,-34.9720458984375,30.16436767578125,-69.46031188964844,-28.700469970703125,-8.270965576171875,19.230531692504883
-66.63597106933594,-45.78407287597656,731.0552368164062,-46.931610107421875,-64.86614990234375,19.316631317138672,-34.299072265625,23.39312744140625,-27.195526123046875,-27.690155029296875,-10.8775634765625,10.22411060333252
-72.63458251953125,-16.3486328125,753.5531616210938,-51.64393615722656,-76.10671997070312,19.833406448364258,-37.73748779296875,16.6519775390625,-24.93499755859375,-29.478118896484375,-8.9837646484375,11.839603424072266
-74.24610900878906,-57.65045166015625,745.3338623046875,-48.57341003417969,-70.13404846191406,18.46863555908203,-37.4051513671875,37.997100830078125,-33.317230224609375,-27.8260498046875,-11.09478759765625,12.447718620300293
-75.85713195800781,-23.092071533203125,753.5543212890625,-51.57850646972656,-71.40679931640625,18.450374603271484,-39.185150146484375,13.8184814453125,-45.45729064941406,-31.61322021484375,-11.9403076171875,6.919869422912598
-75.49559020996094,-29.470794677734375,755.1740112304688,-49.30967712402344,-76.33355712890625,19.983118057250977,-40.2510986328125,21.35552978515625,-43.8907470703125,-30.302032470703125,-8.335723876953125,11.616694450378418
-80.53103637695312,-23.552825927734375,760.3140258789062,-52.60639953613281,-74.33331298828125,19.253421783447266,-37.145477294921875,3.7705078125,-89.15724182128906,-33.42535400390625,-11.401336669921875,9.060900688171387
-67.30322265625,-43.236541748046875,741.23974609375,-47.109405517578125,-71.71568298339844,18.733142852783203,-37.83319091796875,25.617767333984375,-51.03669738769531,-27.37652587890625,-10.57769775390625,28.1319522857666
-75.58064270019531,-40.8013916015625,752.9481811523438,-51.35557556152344,-71.72737121582031,20.346059799194336,-39.49163818359375,22.811767578125,-66.60287475585938,-29.798370361328125,-10.145111083984375,28.533544540405273
-83.741943359375,-30.1256103515625,769.0777587890625,-55.822296142578125,-76.68336486816406,17.542593002319336,-40.201019287109375,25.840728759765625,-68.03060913085938,-31.013641357421875,-11.335968017578125,24.31884002685547
-74.50518798828125,-47.04750061035156,742.129638671875,-48.14064025878906,-71.35694885253906,20.78687286376953,-34.72869873046875,29.812957763671875,-97.03445434570312,-30.2313232421875,-9.538421630859375,13.827463150024414
-80.79698181152344,-36.781494140625,760.5985107421875,-50.26371765136719,-80.55717468261719,23.17910385131836,-38.799468994140625,20.2076416015625,-99.38204956054688,-31.045257568359375,-7.822418212890625,28.69732093811035
-69.01287841796875,-18.14892578125,748.5517578125,-48.522491455078125,-74.63473510742188,17.60540008544922,-38.228515625,14.097503662109375,-89.73898315429688,-29.0662841796875,-8.772979736328125,16.46080780029297
-81.79473876953125,-36.72882080078125,758.3662109375,-50.74479675292969,-73.13948059082031,17.782642364501953,-40.19281005859375,24.66827392578125,-79.7967529296875,-31.226226806640625,-9.22357177734375,13.427001953125
-77.39642333984375,-25.933319091796875,756.4768676757812,-50.140167236328125,-75.78433227539062,20.214916229248047,-39.010650634765625,12.297149658203125,-94.64834594726562,-30.099029541015625,-10.1197509765625,19.530609130859375
-76.81719970703125,-41.72900390625,759.1441650390625,-50.34016418457031,-79.11427307128906,20.19507598876953,-40.654022216796875,23.84820556640625,-60.10612487792969,-30.0721435546875,-5.422698974609375,13.733403205871582
-78.21621704101562,-29.54620361328125,754.82177734375,-53.18446350097656,-68.46771240234375,22.25848388671875,-40.3988037109375,19.253692626953125,-59.16853332519531,-29.368682861328125,-10.281036376953125,20.926250457763672
-68.95191955566406,-46.31182861328125,747.4239501953125,-47.527008056640625,-73.17036437988281,20.1900634765625,-37.09814453125,15.497802734375,-149.49746704101562,-31.431671142578125,-8.205291748046875,15.441325187683105
-76.25535583496094,-35.06585693359375,757.6495361328125,-52.396881103515625,-72.14491271972656,19.29053497314453,-40.321044921875,30.605804443359375,-83.47007751464844,-30.686431884765625,-8.992401123046875,9.275315284729004
-79.36943054199219,-25.824462890625,761.068603515625,-52.65367126464844,-75.72760009765625,20.306907653808594,-36.542816162109375,17.32513427734375,-82.62820434570312,-33.786468505859375,-10.710540771484375,31.49404525756836
-79.90361022949219,-35.597991943359375,757.3154907226562,-53.23292541503906,-67.19589233398438,21.712337493896484,-41.354583740234375,24.80535888671875,-10.387725830078125,-31.433563232421875,-12.2579345703125,26.30548095703125
-77.32217407226562,-32.806671142578125,760.4904174804688,-50.32237243652344,-74.99549865722656,19.17999839782715,-41.21990966796875,34.51898193359375,18.92962646484375,-30.8890380859375,-11.274261474609375,22.23130989074707
-74.55630493164062,-14.502471923828125,748.7967529296875,-48.56224060058594,-68.64501953125,19.643882751464844,-38.3670654296875,16.099822998046875,-31.09375,-29.61688232421875,-13.34686279296875,17.980669021606445
-70.53042602539062,-26.13983154296875,752.3514404296875,-52.61627197265625,-67.53092956542969,20.543123245239258,-40.768951416015625,24.9385986328125,-12.600006103515625,-29.207000732421875,-12.52630615234375,6.319005489349365
-77.86744689941406,-33.35382080078125,752.7200927734375,-50.32176208496094,-73.18280029296875,19.1112060546875,-38.634521484375,23.76055908203125,39.77166748046875,-30.57843017578125,-11.284423828125,21.369855880737305
-66.09721374511719,-32.27874755859375,741.5687255859375,-53.6444091796875,-66.790283203125,21.746593475341797,-35.9296875,11.70355224609375,-50.56666564941406,-26.988067626953125,-10.17437744140625,11.621827125549316
-70.08770751953125,-20.916534423828125,743.353271484375,-46.627227783203125,-68.88455200195312,19.170246124267578,-38.2001953125,22.79144287109375,-96.65937805175781,-27.84954833984375,-10.194366455078125,8.422724723815918
-77.13726806640625,-20.8115234375,748.7855224609375,-51.45329284667969,-69.20504760742188,16.110010147094727,-35.532257080078125,12.2996826171875,-62.01042175292969,-31.017547607421875,-10.8931884765625,4.365630626678467
-77.78009033203125,-48.66566467285156,744.2847290039062,-51.34364318847656,-70.78582763671875,20.471097946166992,-32.743316650390625,26.27423095703125,-40.896026611328125,-31.43212890625,-12.134063720703125,22.73239517211914
-65.96037292480469,-40.031158447265625,736.6057739257812,-46.90374755859375,-70.07478332519531,18.8533992767334,-37.646575927734375,30.52020263671875,-105.44731140136719,-26.895721435546875,-8.643524169921875,14.811107635498047
-72.26321411132812,-32.0487060546875,737.7764892578125,-47.04937744140625,-70.23945617675781,17.00927734375,-34.5667724609375,11.75067138671875,-105.75764465332031,-29.565826416015625,-8.975677490234375,17.91415786743164
-73.016845703125,-50.51055908203125,744.1444702148438,-48.314208984375,-68.38142395019531,18.61496353149414,-37.319793701171875,18.15887451171875,-46.73576354980469,-28.639373779296875,-12.496307373046875,15.37755012512207
-75.55033874511719,-37.194091796875,751.5418701171875,-49.8739013671875,-69.52909851074219,20.0728759765625,-36.824249267578125,20.417877197265625,-50.48136901855469,-30.996490478515625,-13.76483154296875,23.495162963867188
-67.97929382324219,-29.296417236328125,740.23291015625,-47.98558044433594,-67.80790710449219,20.139448165893555,-35.067535400390625,19.4825439453125,-42.03289794921875,-29.84375,-11.41595458984375,19.874197006225586
-78.04756164550781,-44.188720703125,742.6888427734375,-48.917083740234375,-76.72508239746094,20.58281707763672,-33.557769775390625,20.398223876953125,-34.1524658203125,-27.2083740234375,-7.567901611328125,7.139237403869629
-69.94230651855469,-26.257232666015625,744.1466064453125,-49.68116760253906,-72.35816955566406,20.41165542602539,-37.1834716796875,20.622283935546875,-15.427947998046875,-28.176849365234375,-9.21923828125,16.676513671875
-74.33740234375,-28.649566650390625,753.369384765625,-51.017547607421875,-67.35017395019531,18.135276794433594,-40.406768798828125,23.529388427734375,-48.717803955078125,-29.717498779296875,-12.294219970703125,14.714658737182617
-77.30108642578125,-48.921539306640625,760.27783203125,-50.62760925292969,-71.37492370605469,19.345874786376953,-40.027313232421875,28.105499267578125,-111.02763366699219,-33.641143798828125,-10.457855224609375,16.232933044433594
-68.20291137695312,-18.825286865234375,739.9378662109375,-47.10093688964844,-69.635498046875,21.497848510742188,-38.381591796875,10.86627197265625,-112.66758728027344,-28.501434326171875,-5.878326416015625,10.303319931030273
-76.14047241210938,-35.061767578125,752.5670166015625,-49.256805419921875,-72.43264770507812,19.30555534362793,-37.385162353515625,23.361724853515625,-94.67532348632812,-29.960845947265625,-10.023651123046875,13.28064250946045
-78.56230163574219,-46.37742614746094,765.5081787109375,-47.30567932128906,-81.81098937988281,21.260208129882812,-41.558441162109375,27.617767333984375,-98.22909545898438,-32.259765625,-10.49078369140625,17.327167510986328
-77.44320678710938,-33.66265869140625,757.523193359375,-51.01176452636719,-77.50833129882812,20.87212562561035,-34.24407958984375,13.67352294921875,-141.40618896484375,-31.442779541015625,-9.918243408203125,18.16762924194336
-73.13359069824219,-3.6419677734375,750.6712036132812,-48.88383483886719,-76.01258850097656,18.571062088012695,-38.17388916015625,1.976043701171875,-74.11549377441406,-29.029022216796875,-7.539642333984375,10.246813774108887
-86.69100952148438,-32.778289794921875,770.3038330078125,-52.1390380859375,-84.16744995117188,17.72199821472168,-38.3511962890625,14.252105712890625,-59.15733337402344,-32.773956298828125,-7.739654541015625,7.2855072021484375
-76.19572448730469,-49.32066345214844,753.6880493164062,-46.8515625,-76.59153747558594,18.395160675048828,-41.5389404296875,28.468353271484375,-81.8460693359375,-29.559967041015625,-6.75244140625,6.498030185699463
-76.75564575195312,-26.053466796875,748.70751953125,-52.28007507324219,-69.70625305175781,20.85481834411621,-36.794677734375,11.843780517578125,-53.39744567871094,-30.370147705078125,-10.43792724609375,12.404228210449219
-72.05442810058594,-17.188751220703125,750.17724609375,-51.45048522949219,-75.45140075683594,19.177661895751953,-37.8170166015625,19.2974853515625,-59.59857177734375,-27.60699462890625,-7.894561767578125,15.919376373291016
-82.73899841308594,-26.33349609375,762.945068359375,-51.53459167480469,-73.60700988769531,20.81125831604004,-41.08740234375,30.45611572265625,-19.808502197265625,-31.57818603515625,-11.782470703125,16.956985473632812
-73.75767517089844,-31.9437255859375,747.8519287109375,-51.93919372558594,-70.11604309082031,19.83799171447754,-35.504547119140625,13.79791259765625,-74.96455383300781,-30.0006103515625,-9.687255859375,8.897551536560059
-70.9217529296875,-33.40667724609375,740.4710083007812,-48.556884765625,-67.11021423339844,18.958436965942383,-36.969512939453125,29.773834228515625,-32.350799560546875,-27.959442138671875,-12.271484375,13.742825508117676
-76.47593688964844,-22.7137451171875,739.3336791992188,-46.10398864746094,-71.66830444335938,21.074180603027344,-34.424407958984375,8.083465576171875,-97.3677978515625,-28.768707275390625,-9.61151123046875,14.39300537109375
-73.86712646484375,-23.474151611328125,746.705078125,-50.57582092285156,-68.68490600585938,19.356767654418945,-39.046905517578125,21.998687744140625,-57.486785888671875,-26.495758056640625,-10.1558837890625,27.431514739990234
-74.38780212402344,-52.133575439453125,742.7557373046875,-51.39154052734375,-67.24412536621094,20.317665100097656,-34.699310302734375,24.163818359375,-35.184783935546875,-30.004486083984375,-10.62451171875,26.039199829101562
-79.91131591796875,-19.140655517578125,756.1400756835938,-53.98731994628906,-75.13362121582031,20.151025772094727,-35.634796142578125,2.314666748046875,-60.51190185546875,-30.276214599609375,-9.8668212890625,18.630369186401367
-79.734130859375,-22.57208251953125,755.3463745117188,-55.197021484375,-72.15995788574219,21.321165084838867,-38.635009765625,7.979034423828125,-0.71405029296875,-27.158172607421875,-8.4842529296875,13.302190780639648
-73.8427734375,-4.565277099609375,746.7654418945312,-48.18162536621094,-77.80314636230469,19.359119415283203,-38.029205322265625,12.33197021484375,-55.11370849609375,-28.912200927734375,-7.377960205078125,17.96122932434082
-73.15315246582031,-15.284332275390625,749.5823364257812,-44.47108459472656,-75.81742858886719,18.280027389526367,-41.19464111328125,14.8560791015625,-88.06352233886719,-30.24041748046875,-6.890106201171875,8.645320892333984
-74.74810791015625,-40.038421630859375,752.38818359375,-51.41810607910156,-73.0382080078125,22.36760902404785,-36.7855224609375,24.433563232421875,-80.568603515625,-28.55419921875,-10.770416259765625,12.618786811828613
-68.22621154785156,-27.526824951171875,736.4638061523438,-49.2886962890625,-68.06488037109375,19.72879409790039,-34.0701904296875,23.507568359375,-51.597381591796875,-27.97552490234375,-10.907135009765625,9.88813304901123
